Perfil_latente,Pedidos_mensuales,Gasto_promedio,Tiempo_promedio_entrega,Variedad_productos,Gasto_mensual_aprox,Indice_experiencia_logistica,Region,Canal,Metodo_pago,Edad,Segmento_edad,Antiguedad_meses,Satisfaccion_1a5,Tuvo_devolucion,Nivel_fidelidad,Riesgo_churn,Suscripcion
Basico,0,13.289641354690762,42.81975193190144,3,0.0,0.026415439100584526,Lima,App,Billetera,26,26-35,1,1,1,Bronce,Alto,0
Basico,8,3.426238446504157,20.065434191908402,4,27.409907572033255,0.035830306798640195,Lima,Tienda,Tarjeta,18,18-25,19,4,0,Plata,Bajo,1
Basico,1,14.603446305383546,31.492863240356,1,14.603446305383546,0.02976890741695834,Lima,Tienda,Transferencia,39,36-50,6,3,0,Bronce,Medio,0
Basico,2,13.36712265610948,37.38685999734956,2,26.73424531221896,0.02915226570534765,Provincia,Web,Tarjeta,44,36-50,32,2,0,Plata,Medio,1
Basico,3,8.620706152508571,41.186135738471386,2,25.862118457525714,0.02399465300948461,Provincia,Web,Tarjeta,31,26-35,12,1,0,Bronce,Medio,1
Basico,4,11.630172483615429,35.63671635813822,5,46.520689934461714,0.0254008047092805,Lima,App,Tarjeta,32,26-35,9,2,0,Bronce,Medio,0
Basico,3,10.00944318071898,34.28109063740856,2,30.02832954215694,0.029177212047768613,Provincia,Tienda,Efectivo,35,26-35,15,1,1,Plata,Alto,1
Basico,0,13.689971105316049,52.37842309422133,2,0.0,0.02525623728948231,Provincia,Web,Tarjeta,35,26-35,3,1,1,Bronce,Alto,0
Basico,0,12.948049428309822,49.45625926163941,4,0.0,0.02297441174395535,Provincia,Tienda,Efectivo,28,26-35,27,1,1,Plata,Alto,0
Basico,3,5.799787830450972,43.86096582178133,1,17.399363491352915,0.022915178886964083,Lima,Web,Tarjeta,24,18-25,34,1,1,Oro,Alto,0
Basico,1,11.76178724039253,39.20719221673429,4,11.76178724039253,0.031744370360868135,Provincia,Tienda,Efectivo,24,18-25,17,2,0,Bronce,Medio,0
Basico,2,9.383116439070257,46.41319768096275,3,18.766232878140514,0.024777815717402563,Provincia,Web,Transferencia,31,26-35,17,1,0,Plata,Alto,0
Basico,3,10.2484977115543,31.354597509035965,6,30.7454931346629,0.02933988533919221,Lima,Tienda,Tarjeta,37,36-50,4,2,1,Bronce,Medio,0
Basico,5,7.815484297090554,48.24847053007196,1,39.07742148545277,0.02197384767828107,Provincia,App,Tarjeta,32,26-35,10,1,0,Plata,Alto,0
Basico,2,15.244411207362507,59.86738561458237,3,30.488822414725014,0.02226143594854461,Provincia,Web,Billetera,27,26-35,15,1,0,Bronce,Alto,0
Basico,3,13.120185459707727,44.818925885868936,1,39.36055637912318,0.027389858357322723,Provincia,Web,Tarjeta,28,26-35,1,1,1,Bronce,Alto,0
Basico,2,7.780686508081098,45.39516868718015,1,15.561373016162197,0.026903580321012897,Provincia,Web,Tarjeta,28,26-35,26,1,0,Plata,Alto,0
Basico,0,5.9961681792693025,50.65442967744253,2,0.0,0.02584402399011304,Provincia,Web,Billetera,26,26-35,1,1,1,Bronce,Alto,0
Basico,0,8.842982107066454,34.474344882455256,2,0.0,0.033629233567036156,Lima,Web,Tarjeta,18,18-25,1,3,0,Bronce,Medio,0
Basico,1,11.303507938273917,54.09467952431395,1,11.303507938273917,0.023430265429326965,Provincia,App,Transferencia,25,18-25,27,1,0,Plata,Alto,0
Basico,1,10.72061753183867,43.776893793118695,2,10.72061753183867,0.025229731038977223,Lima,Web,Tarjeta,28,26-35,18,1,1,Bronce,Alto,0
Basico,3,13.75939847430473,42.994229572039416,3,41.27819542291419,0.02180983440329205,Lima,Web,Tarjeta,30,26-35,1,1,0,Bronce,Alto,0
Basico,1,12.369759166542558,37.41176970818094,2,12.369759166542558,0.028162704123402046,Lima,App,Billetera,23,18-25,12,2,1,Bronce,Alto,1
Basico,0,12.90870707725872,37.80300086035843,2,0.0,0.026382171697907884,Lima,Tienda,Efectivo,34,26-35,12,1,1,Bronce,Alto,0
Basico,1,10.980566201831312,26.963333805519916,4,10.980566201831312,0.02987984682249045,Lima,App,Efectivo,49,36-50,11,4,0,Bronce,Bajo,0
Basico,1,5.832103809367029,36.21154919582288,1,5.832103809367029,0.02779434074774432,Lima,App,Billetera,33,26-35,1,4,0,Bronce,Bajo,0
Basico,0,9.412904406559296,29.68908586725301,1,0.0,0.02849807451162876,Lima,Web,Tarjeta,26,26-35,13,3,0,Bronce,Bajo,0
Basico,1,13.180269219725997,50.765038123881446,3,13.180269219725997,0.02174864859172675,Lima,Tienda,Efectivo,30,26-35,22,1,0,Plata,Alto,0
Basico,2,9.845431214426062,38.30104426512183,2,19.690862428852125,0.026660488005264688,Provincia,Web,Billetera,29,26-35,1,1,1,Bronce,Alto,0
Basico,0,11.50927110587124,35.77852447066331,5,0.0,0.024026403042709928,Lima,Tienda,Efectivo,33,26-35,5,3,0,Bronce,Medio,0
Basico,2,9.0437550542616,33.02911723677421,3,18.0875101085232,0.025577944539851502,Lima,Web,Tarjeta,30,26-35,1,2,1,Bronce,Alto,0
Basico,2,6.910564454374465,47.57466447514768,7,13.82112890874893,0.028857802128774347,Provincia,Tienda,Efectivo,28,26-35,2,1,1,Bronce,Alto,0
Basico,3,9.629967807861668,39.86002408043547,1,28.889903423585004,0.024901329797868025,Lima,App,Tarjeta,23,18-25,14,2,0,Plata,Medio,0
Basico,1,10.927142329097961,53.92739825830559,4,10.927142329097961,0.02272958873840629,Provincia,Tienda,Efectivo,37,36-50,1,1,1,Bronce,Alto,0
Basico,2,8.032936841615669,44.204466283022285,1,16.065873683231338,0.028603134707166182,Provincia,Web,Billetera,28,26-35,27,1,0,Plata,Alto,0
Basico,2,9.292866265429994,39.94905869879221,2,18.58573253085999,0.022199744264025757,Lima,Web,Tarjeta,35,26-35,11,1,1,Bronce,Alto,1
Basico,3,7.181610274042052,48.381722928315995,4,21.54483082212616,0.027209851199310908,Provincia,App,Tarjeta,25,18-25,6,1,1,Bronce,Alto,0
Basico,1,13.357734752692288,39.84586566499553,2,13.357734752692288,0.02591675306673565,Provincia,Tienda,Efectivo,18,18-25,1,1,1,Bronce,Alto,0
Basico,2,9.116632727235897,47.33904550063777,1,18.233265454471795,0.022907714915559402,Lima,Web,Billetera,22,18-25,11,1,1,Bronce,Alto,0
Basico,1,14.358266635378548,42.07259119395906,2,14.358266635378548,0.026537292614005472,Provincia,Tienda,Efectivo,19,18-25,11,1,1,Bronce,Alto,1
Basico,0,14.586243551622726,44.83275941530977,2,0.0,0.024278990287212338,Provincia,App,Tarjeta,29,26-35,1,1,1,Bronce,Alto,1
Basico,1,9.756862105834768,42.823282095364014,1,9.756862105834768,0.025363621851400613,Provincia,App,Transferencia,18,18-25,1,1,0,Bronce,Alto,0
Basico,1,6.974653802357951,53.049558759669075,1,6.974653802357951,0.02401142557743058,Provincia,App,Transferencia,23,18-25,27,1,0,Plata,Alto,1
Basico,5,3.7423063667999887,31.69057141481058,3,18.711531833999942,0.034368625780266185,Lima,Web,Transferencia,27,26-35,6,2,1,Bronce,Medio,0
Basico,3,5.583888780919626,37.87648797550075,1,16.751666342758877,0.03139560602757127,Provincia,Tienda,Transferencia,30,26-35,10,1,1,Bronce,Alto,1
Basico,0,5.87849552530402,44.098130080986515,1,0.0,0.022686110311304564,Provincia,Web,Tarjeta,37,36-50,16,1,1,Bronce,Alto,0
Basico,1,14.135408882384514,60.15431066881782,1,14.135408882384514,0.02165162631511046,Provincia,App,Tarjeta,35,26-35,8,1,1,Bronce,Alto,0
Basico,2,10.347473761680838,30.82511829333714,2,20.694947523361677,0.027436674009071797,Lima,Web,Tarjeta,24,18-25,24,2,1,Plata,Medio,0
Basico,3,11.168813572275964,44.788319069249255,1,33.50644071682789,0.025138350015937866,Provincia,Web,Billetera,30,26-35,3,1,1,Bronce,Alto,0
Basico,1,3.3387369731946226,41.81256359122248,1,3.3387369731946226,0.023544038837030205,Provincia,App,Tarjeta,24,18-25,6,1,0,Bronce,Alto,0
Basico,1,6.406100712348215,48.40396629792699,1,6.406100712348215,0.022489048279072506,Provincia,Tienda,Efectivo,35,26-35,6,1,1,Bronce,Alto,0
Basico,1,12.661239329338862,41.16411068451793,3,12.661239329338862,0.03240271269064701,Provincia,App,Billetera,26,26-35,2,1,1,Bronce,Alto,0
Basico,1,10.860322337147759,48.15011506850633,3,10.860322337147759,0.02734496862898019,Provincia,Tienda,Tarjeta,36,36-50,1,1,0,Bronce,Alto,0
Basico,3,9.558384163943208,36.06967388889726,1,28.67515249182962,0.025421292397632557,Lima,Web,Billetera,21,18-25,10,3,0,Bronce,Medio,0
Basico,4,11.694527075800368,57.98315399559969,2,46.77810830320147,0.02246398411900661,Provincia,App,Tarjeta,29,26-35,23,1,1,Plata,Alto,1
Basico,1,14.907393418407445,55.04599847085469,3,14.907393418407445,0.018694330939880925,Lima,Tienda,Efectivo,21,18-25,1,1,0,Bronce,Alto,0
Basico,3,9.336872609388848,34.04194340594606,5,28.010617828166545,0.025087825347867788,Lima,Web,Billetera,24,18-25,8,1,1,Bronce,Medio,0
Basico,2,10.208109407974208,29.879533255836282,3,20.416218815948415,0.029441975038985456,Lima,Web,Billetera,31,26-35,18,3,0,Plata,Medio,0
Basico,2,10.577790756193915,53.226676496946915,1,21.15558151238783,0.02324968231693018,Provincia,Web,Billetera,18,18-25,30,1,0,Plata,Alto,0
Basico,0,17.176328905821975,50.698664332750695,3,0.0,0.021006206117611143,Provincia,App,Transferencia,18,18-25,19,1,1,Bronce,Alto,0
Basico,2,3.7019312067429233,38.10147153011696,2,7.403862413485847,0.024073141557975627,Lima,Tienda,Transferencia,23,18-25,8,2,0,Bronce,Medio,1
Basico,1,12.049669044366425,38.82410499401874,1,12.049669044366425,0.027422235338339533,Lima,Web,Billetera,22,18-25,4,3,0,Bronce,Bajo,0
Basico,1,9.65559325372281,54.16793168283773,2,9.65559325372281,0.021838843886336758,Provincia,Tienda,Efectivo,25,18-25,21,1,0,Plata,Alto,0
Basico,1,11.70031517855254,57.878181871096935,4,11.70031517855254,0.02256433357578655,Provincia,Web,Billetera,26,26-35,19,1,0,Plata,Alto,0
Basico,0,8.027882338015827,34.077195340801566,3,0.0,0.02787876412548937,Lima,App,Billetera,29,26-35,10,2,1,Bronce,Medio,0
Basico,3,9.85310490742465,43.65361387688574,2,29.559314722273946,0.02330615085579044,Lima,App,Transferencia,43,36-50,8,1,0,Bronce,Alto,0
Basico,4,12.134231738396485,59.93023939305564,3,48.53692695358594,0.02174559367985165,Provincia,Tienda,Efectivo,27,26-35,30,1,0,Oro,Alto,0
Basico,4,19.338730603131523,58.73098550036777,3,77.3549224125261,0.021317666173099846,Provincia,Tienda,Efectivo,35,26-35,29,1,1,Plata,Alto,0
Basico,2,12.424108568206215,42.91486634367492,1,24.84821713641243,0.024589505788169486,Lima,Web,Billetera,40,36-50,14,1,1,Bronce,Alto,0
Basico,0,7.455803205908474,44.56416351252634,1,0.0,0.02550395641314646,Lima,App,Tarjeta,36,36-50,12,1,0,Bronce,Alto,0
Basico,3,8.72872095393189,46.87502862103764,5,26.186162861795673,0.021215040930660685,Lima,Web,Transferencia,24,18-25,1,1,0,Bronce,Alto,0
Basico,2,8.639757674848438,30.56844711649461,2,17.279515349696876,0.028612960295482028,Lima,Tienda,Billetera,39,36-50,10,3,1,Bronce,Bajo,0
Basico,1,4.613070482109955,51.59320981577085,4,4.613070482109955,0.023151955114910673,Provincia,Tienda,Tarjeta,42,36-50,22,1,1,Plata,Alto,0
Basico,2,9.009729424895689,37.33157610338418,4,18.019458849791377,0.02928269102794809,Provincia,App,Billetera,39,36-50,1,2,0,Bronce,Alto,0
Basico,3,12.198487245465234,57.22058780710833,2,36.595461736395706,0.021585739652991428,Provincia,App,Transferencia,40,36-50,16,1,0,Plata,Alto,0
Basico,2,6.177303642769615,50.83219242804324,2,12.35460728553923,0.025182717981213753,Provincia,Web,Tarjeta,21,18-25,17,1,1,Plata,Alto,1
Basico,2,13.145447953151777,53.11346053857605,3,26.290895906303554,0.021122484222036185,Provincia,App,Tarjeta,29,26-35,17,1,0,Plata,Alto,1
Basico,4,11.463324463253015,47.67684962378063,4,45.85329785301206,0.023011218728940422,Lima,Tienda,Efectivo,26,26-35,3,1,1,Bronce,Alto,0
Basico,0,7.797300034086886,37.72303999057125,1,0.0,0.028666520457155738,Lima,Web,Tarjeta,20,18-25,7,2,0,Bronce,Medio,0
Basico,3,9.575411087986458,51.35134483598319,2,28.726233263959372,0.02078002449210935,Provincia,Tienda,Efectivo,36,36-50,4,1,0,Bronce,Alto,0
Basico,5,14.794965422923099,43.75066416862698,1,73.9748271146155,0.02051020095746889,Lima,App,Transferencia,29,26-35,30,2,0,Oro,Medio,0
Basico,1,12.200643440517597,48.650757387092156,6,12.200643440517597,0.022020886498457393,Provincia,Web,Transferencia,31,26-35,26,1,1,Plata,Alto,0
Basico,1,10.026350964694444,32.51913687691914,2,10.026350964694444,0.02688745882470169,Lima,Web,Tarjeta,26,26-35,14,3,0,Bronce,Bajo,0
Basico,3,9.286950049117047,47.15941737858802,2,27.860850147351144,0.025335742784901194,Provincia,App,Billetera,47,36-50,10,1,1,Bronce,Alto,0
Basico,1,10.229827211354978,41.49510857748076,1,10.229827211354978,0.023965220088777137,Provincia,Web,Billetera,42,36-50,10,2,0,Bronce,Medio,0
Basico,1,8.46470932617309,33.478638173631104,4,8.46470932617309,0.026679865727461054,Lima,Web,Tarjeta,27,26-35,7,3,1,Bronce,Medio,0
Basico,2,3.6857514828429565,59.821516547721195,2,7.371502965685913,0.02021764993118309,Provincia,Tienda,Efectivo,32,26-35,1,1,0,Bronce,Alto,0
Basico,2,16.12653373160419,49.729423567084886,3,32.25306746320838,0.0239683814718517,Lima,App,Transferencia,31,26-35,10,1,1,Bronce,Alto,0
Basico,3,10.465974997598204,23.53821171475957,1,31.397924992794614,0.036385785695372055,Lima,Tienda,Tarjeta,40,36-50,30,4,0,Plata,Bajo,1
Basico,1,11.194441795367611,47.38933634815242,4,11.194441795367611,0.023420970432129897,Provincia,Tienda,Efectivo,36,36-50,13,1,0,Bronce,Alto,0
Basico,3,9.826276750369274,40.24136955194799,4,29.478830251107823,0.02547172811626808,Lima,Web,Transferencia,31,26-35,4,2,0,Bronce,Medio,0
Basico,2,7.794649597826236,44.21337277651499,1,15.589299195652472,0.024615162112855308,Provincia,Web,Tarjeta,19,18-25,13,1,0,Bronce,Alto,0
Basico,2,9.442226557153688,42.40302634154298,8,18.884453114307377,0.025538281095191,Lima,App,Tarjeta,43,36-50,8,1,1,Bronce,Alto,0
Basico,6,5.201815713417067,54.991016702738065,3,31.2108942805024,0.022204837273987088,Provincia,Web,Transferencia,25,18-25,1,1,1,Bronce,Alto,0
Basico,3,16.831259494159916,49.27621732621094,2,50.49377848247975,0.021459946379345805,Provincia,Web,Tarjeta,38,36-50,1,1,1,Bronce,Alto,1
Basico,3,6.296464004732812,45.15670971043272,3,18.889392014198435,0.023576417143040637,Lima,Web,Tarjeta,30,26-35,10,1,1,Bronce,Alto,0
Basico,2,6.904101148458461,35.44657605649538,1,13.808202296916923,0.025443062912343682,Lima,Web,Tarjeta,40,36-50,1,1,1,Bronce,Alto,0
Basico,4,8.679222386840799,43.600744110756345,2,34.716889547363195,0.02451382107836239,Provincia,Tienda,Efectivo,22,18-25,10,2,0,Bronce,Medio,1
Basico,0,13.864227174557133,45.888610121089414,2,0.0,0.024332085421366723,Lima,Web,Tarjeta,25,18-25,9,1,1,Bronce,Alto,1
Basico,2,10.043526997787962,32.067831407269296,1,20.087053995575925,0.02703590517937403,Lima,Tienda,Efectivo,31,26-35,17,2,0,Plata,Medio,0
Basico,1,6.291592611908612,53.62688248825966,3,6.291592611908612,0.02278182315931567,Provincia,Web,Transferencia,23,18-25,8,1,1,Bronce,Alto,0
Basico,3,13.76301508227202,45.46636581210314,2,41.28904524681606,0.023094575352011003,Lima,Tienda,Efectivo,28,26-35,1,1,1,Bronce,Medio,0
Basico,2,12.193001880356444,49.55377920986268,2,24.38600376071289,0.020532950723347883,Provincia,Web,Billetera,40,36-50,12,1,1,Bronce,Alto,0
Basico,1,11.615304871649357,62.913279069664924,2,11.615304871649357,0.021152046687573537,Provincia,Web,Transferencia,34,26-35,20,1,0,Plata,Alto,0
Basico,1,12.147202723512521,33.42218574844637,3,12.147202723512521,0.02661583013864757,Lima,App,Billetera,39,36-50,5,1,1,Bronce,Alto,0
Basico,3,17.183085701747352,40.13472016290961,3,51.549257105242056,0.022172215562757072,Lima,App,Transferencia,28,26-35,26,1,1,Plata,Alto,0
Basico,1,16.555284685108337,41.888138802171596,3,16.555284685108337,0.027589834990656464,Lima,Web,Efectivo,29,26-35,11,1,1,Bronce,Alto,0
Basico,1,7.939853970990114,49.81451308448448,1,7.939853970990114,0.022482185984630844,Provincia,Tienda,Efectivo,22,18-25,6,1,0,Bronce,Alto,0
Basico,2,14.871654978433456,41.80657741801556,2,29.743309956866913,0.026030191008725004,Lima,Web,Billetera,38,36-50,4,1,1,Bronce,Alto,0
Basico,0,11.1495045692767,35.91359002688056,3,0.0,0.027867779960054555,Lima,App,Transferencia,26,26-35,12,3,1,Bronce,Medio,0
Basico,3,11.497287448413248,38.748137978341596,1,34.491862345239745,0.02358477955217894,Lima,App,Efectivo,29,26-35,9,1,1,Bronce,Alto,0
Basico,3,4.923187505070015,22.328447512106543,3,14.769562515210044,0.03619625912371039,Lima,Web,Tarjeta,26,26-35,1,3,1,Bronce,Bajo,0
Basico,1,9.488842703835411,35.894643987181894,1,9.488842703835411,0.03101244262717375,Provincia,Web,Transferencia,53,51+,26,2,1,Plata,Medio,1
Basico,2,7.561529228990305,41.238646048301774,1,15.12305845798061,0.024929859478171813,Lima,Tienda,Efectivo,33,26-35,7,2,0,Bronce,Alto,1
Basico,3,12.484176444679928,38.45724055480861,1,37.45252933403978,0.024147468299225972,Lima,Web,Billetera,24,18-25,26,1,1,Plata,Alto,0
Basico,2,13.213241501208415,29.01671537807629,2,26.42648300241683,0.02554056206985203,Lima,Web,Transferencia,21,18-25,1,2,1,Bronce,Medio,0
Basico,3,3.776540946951066,27.259303963153446,3,11.329622840853197,0.03020890803622357,Lima,Web,Tarjeta,34,26-35,20,3,1,Plata,Bajo,0
Basico,2,9.933895407987189,33.18902744728527,2,19.867790815974377,0.02709253179757495,Lima,Tienda,Tarjeta,26,26-35,24,3,0,Plata,Medio,0
Basico,0,13.365584514382757,42.87155728262339,4,0.0,0.023279609701270357,Lima,Web,Tarjeta,26,26-35,23,2,0,Plata,Alto,0
Basico,1,9.439963113059665,49.01840070566582,1,9.439963113059665,0.02277442154949945,Lima,App,Tarjeta,18,18-25,14,1,1,Bronce,Alto,0
Basico,1,21.053807101247084,46.54819195024788,2,21.053807101247084,0.02443859392477085,Provincia,App,Billetera,28,26-35,20,1,0,Plata,Alto,0
Basico,1,11.053496402881253,43.38669688909228,1,11.053496402881253,0.021374751831685808,Lima,Tienda,Efectivo,32,26-35,15,1,1,Bronce,Alto,0
Basico,1,11.024980695857879,51.9909822548006,2,11.024980695857879,0.023262854961131983,Provincia,App,Billetera,42,36-50,1,1,0,Bronce,Alto,1
Basico,0,9.186055065795108,30.448144787791865,4,0.0,0.026836472312469294,Lima,App,Billetera,23,18-25,14,2,1,Bronce,Medio,0
Basico,2,6.350257587592871,52.15849545333106,1,12.700515175185743,0.02525412612628524,Provincia,App,Transferencia,18,18-25,1,1,1,Bronce,Alto,0
Basico,1,6.635409557724918,30.168718810995884,3,6.635409557724918,0.029424166807026336,Lima,Tienda,Transferencia,30,26-35,1,4,0,Bronce,Bajo,0
Basico,3,12.128057543365951,46.588811875318065,1,36.38417263009785,0.02471619319245751,Provincia,App,Billetera,37,36-50,13,2,0,Bronce,Medio,0
Basico,2,10.05837476655665,61.63426492478354,2,20.1167495331133,0.021477431159536122,Provincia,Tienda,Efectivo,37,36-50,4,1,0,Bronce,Alto,0
Basico,2,9.584463266178325,41.00370052037311,1,19.16892653235665,0.022509113162680255,Lima,Web,Billetera,39,36-50,26,1,1,Plata,Alto,0
Basico,0,8.728329873032942,40.52107914513341,2,0.0,0.02082897372950173,Lima,Web,Billetera,34,26-35,27,1,1,Plata,Alto,0
Basico,1,9.084433463557744,43.8895328426991,3,9.084433463557744,0.02532570516883462,Provincia,Tienda,Tarjeta,28,26-35,37,1,1,Plata,Alto,0
Basico,1,13.140735383464419,59.63506680995587,3,13.140735383464419,0.02095096471911299,Provincia,Web,Transferencia,21,18-25,1,1,0,Bronce,Alto,0
Basico,3,8.99426775439592,44.22231565765386,1,26.982803263187762,0.024979093206044658,Lima,Web,Transferencia,22,18-25,1,1,1,Bronce,Alto,0
Basico,1,5.976805860095293,44.2901570661546,1,5.976805860095293,0.020679133595220032,Lima,App,Transferencia,22,18-25,19,1,0,Plata,Alto,0
Basico,2,12.23095532662052,45.87108282489102,3,24.46191065324104,0.024455428796438118,Lima,Web,Billetera,35,26-35,7,1,1,Bronce,Alto,0
Basico,2,9.385370008405848,42.72445353507235,5,18.770740016811697,0.022453666196231303,Lima,Tienda,Efectivo,31,26-35,3,1,1,Bronce,Alto,0
Basico,3,10.09418759659833,45.046321999501465,1,30.282562789794987,0.02067159454785995,Lima,Tienda,Efectivo,18,18-25,6,2,0,Bronce,Medio,0
Basico,4,14.822734919198531,44.67665986734763,3,59.290939676794125,0.024979478198928623,Lima,Web,Tarjeta,33,26-35,9,1,1,Bronce,Alto,0
Basico,0,9.938318327948478,43.871604676051355,1,0.0,0.023757514685519936,Lima,Tienda,Efectivo,42,36-50,17,1,1,Bronce,Alto,0
Basico,2,10.867551019356176,43.473076403830746,1,21.735102038712352,0.021077339933960708,Lima,Tienda,Tarjeta,19,18-25,1,1,0,Bronce,Alto,0
Basico,1,6.4632295261050245,40.50338144394984,2,6.4632295261050245,0.02479237367563362,Provincia,Tienda,Efectivo,36,36-50,14,1,1,Bronce,Alto,0
Basico,3,9.34099164294712,42.474138682485844,1,28.02297492884136,0.0290735380536915,Provincia,Web,Transferencia,18,18-25,8,1,0,Bronce,Alto,0
Basico,1,11.828578135625804,56.24990924415108,2,11.828578135625804,0.019336736303524303,Lima,Web,Tarjeta,23,18-25,2,1,1,Bronce,Alto,0
Basico,1,5.333878798476273,44.45214631177741,2,5.333878798476273,0.025872432874433766,Provincia,Tienda,Tarjeta,22,18-25,24,1,0,Plata,Alto,1
Basico,2,10.602535279347128,42.07054277675781,1,21.205070558694256,0.023927005260258483,Lima,Web,Transferencia,35,26-35,6,1,1,Bronce,Alto,0
Basico,2,10.302373217934418,51.30605223542053,4,20.604746435868837,0.021376641452494075,Lima,Tienda,Efectivo,45,36-50,7,1,1,Bronce,Alto,0
Basico,0,10.123862366762317,45.49063982489475,5,0.0,0.02634523340477845,Provincia,App,Tarjeta,35,26-35,7,2,0,Bronce,Medio,1
Basico,1,13.11147669597473,46.478505547426394,2,13.11147669597473,0.027808165588015712,Provincia,App,Billetera,35,26-35,26,1,1,Plata,Alto,0
Basico,4,11.003315544545565,48.502291843918336,1,44.01326217818226,0.0236581754292627,Provincia,App,Efectivo,20,18-25,11,1,1,Bronce,Alto,1
Basico,3,14.434215695069332,27.302786283483638,2,43.302647085207994,0.031216229882128244,Lima,App,Tarjeta,32,26-35,9,3,1,Bronce,Medio,0
Basico,0,7.019231453217891,36.613518081135894,3,0.0,0.025277758573526644,Lima,Tienda,Efectivo,34,26-35,19,1,0,Bronce,Alto,0
Basico,1,10.407773701655044,45.7547010046496,1,10.407773701655044,0.02368254402968005,Provincia,App,Billetera,18,18-25,1,1,1,Bronce,Alto,0
