dFecha,ID,Target,cNivelEducacion,cNivelEducacion_label,NivelEducacion_grupo,cGenero,cGenero_label,nEdad,cEstadoCivil,cEstadoCivil_label,cRelaciónConJefe_Hogar,cRelaciónConJefe_Hogar_label,Distrito,Provincia,Departamento,nNumMienbrosHogar,cEstratoSocial,cEstratoSocial_label,cCondicionVivienda,cCondicionVivienda_label,nNumHabitaciones
2024-01-01,65,1,6,secundaria completa,secundaria,2,Mujer,57,2,casado(a),2,Esposo(a)/compañero(a),Lamud,Luya,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,65,1,8,superior no universitaria completa,superior,2,Mujer,24,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,65,0,8,superior no universitaria completa,superior,2,Mujer,22,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,65,1,6,secundaria completa,secundaria,2,Mujer,19,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,65,1,6,secundaria completa,secundaria,1,Hombre,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,65,1,5,secundaria incompleta,secundaria,2,Mujer,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,66,1,8,superior no universitaria completa,superior,1,Hombre,52,2,casado(a),1,Jefe/Jefa,Lamud,Luya,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",6
2024-01-01,66,1,8,superior no universitaria completa,superior,2,Mujer,60,2,casado(a),2,Esposo(a)/compañero(a),Lamud,Luya,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",6
2024-01-01,66,1,9,superior universitaria incompleta,superior,2,Mujer,21,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",6
2024-01-01,67,0,8,superior no universitaria completa,superior,1,Hombre,67,2,casado(a),1,Jefe/Jefa,Lamud,Luya,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,7
2024-01-01,67,1,8,superior no universitaria completa,superior,2,Mujer,63,2,casado(a),2,Esposo(a)/compañero(a),Lamud,Luya,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,7
2024-01-01,67,0,9,superior universitaria incompleta,superior,2,Mujer,23,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,7
2024-01-01,67,0,8,superior no universitaria completa,superior,2,Mujer,76,6,soltero(a),10,Otros no parientes,Lamud,Luya,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,7
2024-01-01,68,1,8,superior no universitaria completa,superior,1,Hombre,56,2,casado(a),1,Jefe/Jefa,Lamud,Luya,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,68,1,10,superior universitaria completa,superior,2,Mujer,51,2,casado(a),2,Esposo(a)/compañero(a),Lamud,Luya,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,68,0,9,superior universitaria incompleta,superior,2,Mujer,19,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,68,0,5,secundaria incompleta,secundaria,2,Mujer,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,69,1,8,superior no universitaria completa,superior,2,Mujer,40,5,separado(a),1,Jefe/Jefa,Lamud,Luya,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,69,0,6,secundaria completa,secundaria,1,Hombre,19,6,soltero(a),3,Hijo(a)/Hijastro(a),Lamud,Luya,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,70,1,6,secundaria completa,secundaria,1,Hombre,32,1,conviviente,1,Jefe/Jefa,Lamud,Luya,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,2
2024-01-01,70,0,7,superior no universitaria incompleta,superior,2,Mujer,25,1,conviviente,2,Esposo(a)/compañero(a),Lamud,Luya,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,2
2024-01-01,71,1,3,primaria incompleta,primaria,1,Hombre,59,2,casado(a),1,Jefe/Jefa,La Jalca,Chachapoyas,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,71,1,3,primaria incompleta,primaria,2,Mujer,58,2,casado(a),2,Esposo(a)/compañero(a),La Jalca,Chachapoyas,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,71,1,7,superior no universitaria incompleta,superior,1,Hombre,24,6,soltero(a),3,Hijo(a)/Hijastro(a),La Jalca,Chachapoyas,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,72,1,5,secundaria incompleta,secundaria,1,Hombre,26,1,conviviente,1,Jefe/Jefa,La Jalca,Chachapoyas,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,72,0,3,primaria incompleta,primaria,2,Mujer,14,1,conviviente,2,Esposo(a)/compañero(a),La Jalca,Chachapoyas,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,73,1,4,primaria completa,primaria,1,Hombre,46,2,casado(a),1,Jefe/Jefa,La Jalca,Chachapoyas,Amazonas,9,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,73,1,1,sin nivel,sin nivel,2,Mujer,41,2,casado(a),2,Esposo(a)/compañero(a),La Jalca,Chachapoyas,Amazonas,9,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,73,1,6,secundaria completa,secundaria,2,Mujer,17,6,soltero(a),3,Hijo(a)/Hijastro(a),La Jalca,Chachapoyas,Amazonas,9,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,73,1,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),3,Hijo(a)/Hijastro(a),La Jalca,Chachapoyas,Amazonas,9,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,73,0,7,superior no universitaria incompleta,superior,2,Mujer,20,5,separado(a),3,Hijo(a)/Hijastro(a),La Jalca,Chachapoyas,Amazonas,9,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,74,1,4,primaria completa,primaria,1,Hombre,63,2,casado(a),1,Jefe/Jefa,La Jalca,Chachapoyas,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",9
2024-01-01,74,1,3,primaria incompleta,primaria,2,Mujer,62,2,casado(a),2,Esposo(a)/compañero(a),La Jalca,Chachapoyas,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",9
2024-01-01,75,1,4,primaria completa,primaria,1,Hombre,60,2,casado(a),1,Jefe/Jefa,La Jalca,Chachapoyas,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,75,1,3,primaria incompleta,primaria,2,Mujer,49,2,casado(a),2,Esposo(a)/compañero(a),La Jalca,Chachapoyas,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,76,1,6,secundaria completa,secundaria,1,Hombre,36,2,casado(a),1,Jefe/Jefa,La Jalca,Chachapoyas,Amazonas,6,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,76,1,4,primaria completa,primaria,2,Mujer,37,2,casado(a),2,Esposo(a)/compañero(a),La Jalca,Chachapoyas,Amazonas,6,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,76,1,5,secundaria incompleta,secundaria,2,Mujer,14,6,soltero(a),3,Hijo(a)/Hijastro(a),La Jalca,Chachapoyas,Amazonas,6,6,Rural,2,"Propia, totalmente pagada",4
2024-01-01,77,1,3,primaria incompleta,primaria,1,Hombre,79,1,conviviente,1,Jefe/Jefa,Nieva,Condorcanqui,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,77,0,1,sin nivel,sin nivel,2,Mujer,74,1,conviviente,2,Esposo(a)/compañero(a),Nieva,Condorcanqui,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,78,1,1,sin nivel,sin nivel,2,Mujer,75,3,viudo(a),1,Jefe/Jefa,Nieva,Condorcanqui,Amazonas,1,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,79,1,6,secundaria completa,secundaria,2,Mujer,29,5,separado(a),1,Jefe/Jefa,Nieva,Condorcanqui,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,1
2024-01-01,80,1,5,secundaria incompleta,secundaria,1,Hombre,38,1,conviviente,1,Jefe/Jefa,Nieva,Condorcanqui,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,80,1,4,primaria completa,primaria,2,Mujer,44,1,conviviente,2,Esposo(a)/compañero(a),Nieva,Condorcanqui,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,80,1,6,secundaria completa,secundaria,1,Hombre,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Nieva,Condorcanqui,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,80,1,5,secundaria incompleta,secundaria,2,Mujer,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Nieva,Condorcanqui,Amazonas,7,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,81,1,6,secundaria completa,secundaria,1,Hombre,29,1,conviviente,1,Jefe/Jefa,Nieva,Condorcanqui,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,81,1,4,primaria completa,primaria,2,Mujer,24,1,conviviente,2,Esposo(a)/compañero(a),Nieva,Condorcanqui,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,82,1,4,primaria completa,primaria,1,Hombre,23,1,conviviente,1,Jefe/Jefa,Nieva,Condorcanqui,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,82,1,4,primaria completa,primaria,2,Mujer,21,1,conviviente,2,Esposo(a)/compañero(a),Nieva,Condorcanqui,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,83,1,4,primaria completa,primaria,1,Hombre,27,1,conviviente,1,Jefe/Jefa,Nieva,Condorcanqui,Amazonas,6,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,83,0,4,primaria completa,primaria,2,Mujer,23,1,conviviente,2,Esposo(a)/compañero(a),Nieva,Condorcanqui,Amazonas,6,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,84,1,4,primaria completa,primaria,1,Hombre,62,2,casado(a),1,Jefe/Jefa,Nieva,Condorcanqui,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,84,1,3,primaria incompleta,primaria,2,Mujer,46,2,casado(a),2,Esposo(a)/compañero(a),Nieva,Condorcanqui,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,84,1,4,primaria completa,primaria,2,Mujer,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Nieva,Condorcanqui,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,85,0,5,secundaria incompleta,secundaria,1,Hombre,75,3,viudo(a),1,Jefe/Jefa,Ocalli,Luya,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,85,1,6,secundaria completa,secundaria,1,Hombre,46,6,soltero(a),3,Hijo(a)/Hijastro(a),Ocalli,Luya,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,85,1,6,secundaria completa,secundaria,1,Hombre,35,6,soltero(a),3,Hijo(a)/Hijastro(a),Ocalli,Luya,Amazonas,3,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,86,1,3,primaria incompleta,primaria,1,Hombre,39,1,conviviente,1,Jefe/Jefa,Ocalli,Luya,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,86,0,3,primaria incompleta,primaria,2,Mujer,41,1,conviviente,2,Esposo(a)/compañero(a),Ocalli,Luya,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,87,1,6,secundaria completa,secundaria,1,Hombre,46,5,separado(a),1,Jefe/Jefa,Ocalli,Luya,Amazonas,1,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,88,1,3,primaria incompleta,primaria,1,Hombre,61,1,conviviente,1,Jefe/Jefa,Ocalli,Luya,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,88,1,5,secundaria incompleta,secundaria,2,Mujer,62,1,conviviente,2,Esposo(a)/compañero(a),Ocalli,Luya,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,89,1,9,superior universitaria incompleta,superior,1,Hombre,73,2,casado(a),1,Jefe/Jefa,Ocalli,Luya,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,89,1,6,secundaria completa,secundaria,2,Mujer,66,2,casado(a),2,Esposo(a)/compañero(a),Ocalli,Luya,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,90,1,7,superior no universitaria incompleta,superior,1,Hombre,51,1,conviviente,1,Jefe/Jefa,Ocalli,Luya,Amazonas,3,6,Rural,1,Alquilada,2
2024-01-01,90,1,6,secundaria completa,secundaria,2,Mujer,49,1,conviviente,2,Esposo(a)/compañero(a),Ocalli,Luya,Amazonas,3,6,Rural,1,Alquilada,2
2024-01-01,91,1,3,primaria incompleta,primaria,1,Hombre,67,2,casado(a),1,Jefe/Jefa,Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,91,1,3,primaria incompleta,primaria,2,Mujer,44,2,casado(a),2,Esposo(a)/compañero(a),Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,91,0,10,superior universitaria completa,superior,1,Hombre,27,6,soltero(a),3,Hijo(a)/Hijastro(a),Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,91,0,9,superior universitaria incompleta,superior,2,Mujer,22,6,soltero(a),3,Hijo(a)/Hijastro(a),Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,91,0,6,secundaria completa,secundaria,2,Mujer,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,92,0,3,primaria incompleta,primaria,1,Hombre,79,2,casado(a),1,Jefe/Jefa,Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,92,0,1,sin nivel,sin nivel,2,Mujer,76,2,casado(a),2,Esposo(a)/compañero(a),Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,92,1,6,secundaria completa,secundaria,2,Mujer,47,5,separado(a),3,Hijo(a)/Hijastro(a),Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,92,1,7,superior no universitaria incompleta,superior,1,Hombre,21,6,soltero(a),5,Nieto(a),Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,92,1,6,secundaria completa,secundaria,1,Hombre,18,6,soltero(a),5,Nieto(a),Cajaruro,Utcubamba,Amazonas,5,6,Rural,2,"Propia, totalmente pagada",5
2024-01-01,93,1,6,secundaria completa,secundaria,1,Hombre,48,1,conviviente,1,Jefe/Jefa,Cajaruro,Utcubamba,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,4
2024-01-01,93,1,8,superior no universitaria completa,superior,2,Mujer,46,1,conviviente,2,Esposo(a)/compañero(a),Cajaruro,Utcubamba,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,4
2024-01-01,93,0,6,secundaria completa,secundaria,2,Mujer,20,6,soltero(a),3,Hijo(a)/Hijastro(a),Cajaruro,Utcubamba,Amazonas,4,6,Rural,6,Cedida por otro hogar o institución,4
2024-01-01,94,1,3,primaria incompleta,primaria,2,Mujer,77,3,viudo(a),1,Jefe/Jefa,Cajaruro,Utcubamba,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,94,1,6,secundaria completa,secundaria,1,Hombre,39,6,soltero(a),3,Hijo(a)/Hijastro(a),Cajaruro,Utcubamba,Amazonas,2,6,Rural,2,"Propia, totalmente pagada",3
2024-01-01,95,0,3,primaria incompleta,primaria,1,Hombre,67,5,separado(a),1,Jefe/Jefa,Cajaruro,Utcubamba,Amazonas,1,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,96,1,3,primaria incompleta,primaria,1,Hombre,69,5,separado(a),1,Jefe/Jefa,Cajaruro,Utcubamba,Amazonas,1,6,Rural,2,"Propia, totalmente pagada",1
2024-01-01,97,1,3,primaria incompleta,primaria,1,Hombre,61,1,conviviente,1,Jefe/Jefa,Cajaruro,Utcubamba,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,97,1,3,primaria incompleta,primaria,2,Mujer,60,1,conviviente,2,Esposo(a)/compañero(a),Cajaruro,Utcubamba,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,97,1,7,superior no universitaria incompleta,superior,1,Hombre,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Cajaruro,Utcubamba,Amazonas,4,6,Rural,2,"Propia, totalmente pagada",2
2024-01-01,98,1,9,superior universitaria incompleta,superior,1,Hombre,59,2,casado(a),1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,2,4,D,1,Alquilada,4
2024-01-01,98,0,6,secundaria completa,secundaria,2,Mujer,58,2,casado(a),2,Esposo(a)/compañero(a),Nuevo Chimbote,Santa,Ancash,2,4,D,1,Alquilada,4
2024-01-01,99,0,8,superior no universitaria completa,superior,1,Hombre,74,2,casado(a),1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,3,4,D,2,"Propia, totalmente pagada",6
2024-01-01,99,0,8,superior no universitaria completa,superior,2,Mujer,67,2,casado(a),2,Esposo(a)/compañero(a),Nuevo Chimbote,Santa,Ancash,3,4,D,2,"Propia, totalmente pagada",6
2024-01-01,99,1,11,maestría/doctorado,superior,1,Hombre,39,6,soltero(a),3,Hijo(a)/Hijastro(a),Nuevo Chimbote,Santa,Ancash,3,4,D,2,"Propia, totalmente pagada",6
2024-01-01,100,1,6,secundaria completa,secundaria,1,Hombre,71,2,casado(a),1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,2,4,D,2,"Propia, totalmente pagada",6
2024-01-01,100,1,4,primaria completa,primaria,2,Mujer,71,2,casado(a),2,Esposo(a)/compañero(a),Nuevo Chimbote,Santa,Ancash,2,4,D,2,"Propia, totalmente pagada",6
2024-01-01,101,1,6,secundaria completa,secundaria,2,Mujer,64,1,conviviente,1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,2,4,D,2,"Propia, totalmente pagada",3
2024-01-01,101,1,8,superior no universitaria completa,superior,1,Hombre,48,1,conviviente,2,Esposo(a)/compañero(a),Nuevo Chimbote,Santa,Ancash,2,4,D,2,"Propia, totalmente pagada",3
2024-01-01,102,1,6,secundaria completa,secundaria,1,Hombre,42,1,conviviente,1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,2,4,D,2,"Propia, totalmente pagada",5
2024-01-01,102,0,10,superior universitaria completa,superior,2,Mujer,31,1,conviviente,2,Esposo(a)/compañero(a),Nuevo Chimbote,Santa,Ancash,2,4,D,2,"Propia, totalmente pagada",5
2024-01-01,103,1,10,superior universitaria completa,superior,1,Hombre,37,1,conviviente,1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,4,4,D,1,Alquilada,4
2024-01-01,103,1,10,superior universitaria completa,superior,2,Mujer,44,1,conviviente,2,Esposo(a)/compañero(a),Nuevo Chimbote,Santa,Ancash,4,4,D,1,Alquilada,4
2024-01-01,103,0,5,secundaria incompleta,secundaria,2,Mujer,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Nuevo Chimbote,Santa,Ancash,4,4,D,1,Alquilada,4
2024-01-01,104,1,11,maestría/doctorado,superior,2,Mujer,67,5,separado(a),1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,1,4,D,2,"Propia, totalmente pagada",7
2024-01-01,105,0,3,primaria incompleta,primaria,2,Mujer,70,2,casado(a),1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,6,4,D,2,"Propia, totalmente pagada",4
2024-01-01,105,0,6,secundaria completa,secundaria,1,Hombre,82,2,casado(a),2,Esposo(a)/compañero(a),Nuevo Chimbote,Santa,Ancash,6,4,D,2,"Propia, totalmente pagada",4
2024-01-01,105,1,8,superior no universitaria completa,superior,1,Hombre,33,6,soltero(a),3,Hijo(a)/Hijastro(a),Nuevo Chimbote,Santa,Ancash,6,4,D,2,"Propia, totalmente pagada",4
2024-01-01,105,1,7,superior no universitaria incompleta,superior,2,Mujer,29,6,soltero(a),3,Hijo(a)/Hijastro(a),Nuevo Chimbote,Santa,Ancash,6,4,D,2,"Propia, totalmente pagada",4
2024-01-01,106,1,6,secundaria completa,secundaria,1,Hombre,60,5,separado(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,1,2,B,6,Cedida por otro hogar o institución,2
2024-01-01,107,1,4,primaria completa,primaria,2,Mujer,76,3,viudo(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,4,2,B,2,"Propia, totalmente pagada",2
2024-01-01,107,1,6,secundaria completa,secundaria,1,Hombre,47,5,separado(a),3,Hijo(a)/Hijastro(a),Chimbote,Santa,Ancash,4,2,B,2,"Propia, totalmente pagada",2
2024-01-01,107,1,5,secundaria incompleta,secundaria,2,Mujer,58,3,viudo(a),4,Yerno/Nuera,Chimbote,Santa,Ancash,4,2,B,2,"Propia, totalmente pagada",2
2024-01-01,107,1,7,superior no universitaria incompleta,superior,1,Hombre,21,6,soltero(a),5,Nieto(a),Chimbote,Santa,Ancash,4,2,B,2,"Propia, totalmente pagada",2
2024-01-01,108,1,5,secundaria incompleta,secundaria,2,Mujer,53,3,viudo(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,1,2,B,6,Cedida por otro hogar o institución,3
2024-01-01,109,1,6,secundaria completa,secundaria,1,Hombre,59,2,casado(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,109,0,10,superior universitaria completa,superior,2,Mujer,56,2,casado(a),2,Esposo(a)/compañero(a),Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,109,1,10,superior universitaria completa,superior,1,Hombre,27,6,soltero(a),3,Hijo(a)/Hijastro(a),Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,109,1,10,superior universitaria completa,superior,1,Hombre,22,6,soltero(a),3,Hijo(a)/Hijastro(a),Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,109,0,9,superior universitaria incompleta,superior,2,Mujer,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,110,1,5,secundaria incompleta,secundaria,1,Hombre,57,6,soltero(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,1,2,B,2,"Propia, totalmente pagada",6
2024-01-01,111,1,10,superior universitaria completa,superior,2,Mujer,28,6,soltero(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,2,2,B,6,Cedida por otro hogar o institución, 
2024-01-01,111,0,6,secundaria completa,secundaria,2,Mujer,16,6,soltero(a),11,Hermano(a),Chimbote,Santa,Ancash,2,2,B,6,Cedida por otro hogar o institución, 
2024-01-01,112,0,5,secundaria incompleta,secundaria,1,Hombre,53,1,conviviente,1,Jefe/Jefa,Chimbote,Santa,Ancash,2,2,B,6,Cedida por otro hogar o institución, 
2024-01-01,112,1,10,superior universitaria completa,superior,2,Mujer,47,1,conviviente,2,Esposo(a)/compañero(a),Chimbote,Santa,Ancash,2,2,B,6,Cedida por otro hogar o institución, 
2024-01-01,113,1,8,superior no universitaria completa,superior,1,Hombre,23,6,soltero(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,1,2,B,6,Cedida por otro hogar o institución, 
2024-01-01,114,1,6,secundaria completa,secundaria,2,Mujer,71,3,viudo(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,114,1,8,superior no universitaria completa,superior,1,Hombre,36,6,soltero(a),3,Hijo(a)/Hijastro(a),Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,114,1,10,superior universitaria completa,superior,1,Hombre,41,2,casado(a),3,Hijo(a)/Hijastro(a),Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,114,0,11,maestría/doctorado,superior,2,Mujer,34,2,casado(a),4,Yerno/Nuera,Chimbote,Santa,Ancash,5,2,B,2,"Propia, totalmente pagada",4
2024-01-01,115,0,8,superior no universitaria completa,superior,2,Mujer,72,3,viudo(a),1,Jefe/Jefa,Chimbote,Santa,Ancash,1,2,B,6,Cedida por otro hogar o institución,2
2024-01-01,116,1,8,superior no universitaria completa,superior,1,Hombre,54,1,conviviente,1,Jefe/Jefa,Chimbote,Santa,Ancash,3,2,B,2,"Propia, totalmente pagada",3
2024-01-01,116,1,6,secundaria completa,secundaria,2,Mujer,48,1,conviviente,2,Esposo(a)/compañero(a),Chimbote,Santa,Ancash,3,2,B,2,"Propia, totalmente pagada",3
2024-01-01,116,0,10,superior universitaria completa,superior,1,Hombre,24,6,soltero(a),3,Hijo(a)/Hijastro(a),Chimbote,Santa,Ancash,3,2,B,2,"Propia, totalmente pagada",3
2024-01-01,117,1,6,secundaria completa,secundaria,2,Mujer,46,5,separado(a),1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,2,5,E,3,"Propia, por invasión",2
2024-01-01,117,1,6,secundaria completa,secundaria,1,Hombre,22,6,soltero(a),3,Hijo(a)/Hijastro(a),Nuevo Chimbote,Santa,Ancash,2,5,E,3,"Propia, por invasión",2
2024-01-01,118,1,6,secundaria completa,secundaria,1,Hombre,52,5,separado(a),1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,2,5,E,3,"Propia, por invasión",4
2024-01-01,118,1,10,superior universitaria completa,superior,2,Mujer,25,6,soltero(a),3,Hijo(a)/Hijastro(a),Nuevo Chimbote,Santa,Ancash,2,5,E,3,"Propia, por invasión",4
2024-01-01,119,1,3,primaria incompleta,primaria,2,Mujer,46,1,conviviente,1,Jefe/Jefa,Nuevo Chimbote,Santa,Ancash,2,5,E,2,"Propia, totalmente pagada",5
2024-01-01,119,1,10,superior universitaria completa,superior,1,Hombre,33,1,conviviente,2,Esposo(a)/compañero(a),Nuevo Chimbote,Santa,Ancash,2,5,E,2,"Propia, totalmente pagada",5
